PreSens Measurement Studio 2,1.1.2.0,,,,,,,,,,,,,,,,
Date,Time,Id,Delta T [min],Device,Channel,Sensor,Calibration,User,Value,Oxygen Unit,Temp,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
12/19/20,12:33:42,9261004,5.373,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.271,µmol/L,10.139,°C,1029,hPa,Humid,35,0
12/19/20,12:33:43,9261010,5.39,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.379,µmol/L,10.134,°C,1029,hPa,Humid,35,0
12/19/20,12:33:44,9261020,5.407,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.285,µmol/L,10.14,°C,1029,hPa,Humid,35,0
12/19/20,12:33:45,9261028,5.424,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.253,µmol/L,10.142,°C,1029,hPa,Humid,35,0
12/19/20,12:33:46,9261032,5.44,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.311,µmol/L,10.145,°C,1029,hPa,Humid,35,0
12/19/20,12:33:47,9261041,5.457,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.249,µmol/L,10.137,°C,1029,hPa,Humid,35,0
12/19/20,12:33:48,9261052,5.474,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.06,µmol/L,10.139,°C,1029,hPa,Humid,35,0
12/19/20,12:33:49,9261060,5.491,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.248,µmol/L,10.147,°C,1029,hPa,Humid,35,0
12/19/20,12:33:50,9261066,5.507,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.272,µmol/L,10.142,°C,1029,hPa,Humid,35,0
12/19/20,12:33:51,9261075,5.524,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.267,µmol/L,10.148,°C,1029,hPa,Humid,35,0
12/19/20,12:33:52,9261084,5.54,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.409,µmol/L,10.126,°C,1029,hPa,Humid,35,0
12/19/20,12:33:53,9261092,5.557,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.302,µmol/L,10.133,°C,1029,hPa,Humid,35,0
12/19/20,12:33:54,9261097,5.573,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.453,µmol/L,10.136,°C,1029,hPa,Humid,35,0
12/19/20,12:33:55,9261107,5.59,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.191,µmol/L,10.144,°C,1029,hPa,Humid,35,0
12/19/20,12:33:56,9261116,5.607,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.292,µmol/L,10.142,°C,1029,hPa,Humid,35,0
12/19/20,12:33:57,9261124,5.624,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.248,µmol/L,10.137,°C,1029,hPa,Humid,35,0
12/19/20,12:33:58,9261132,5.641,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.211,µmol/L,10.128,°C,1029,hPa,Humid,35,0
12/19/20,12:33:59,9261137,5.657,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.378,µmol/L,10.129,°C,1029,hPa,Humid,35,0
12/19/20,12:34:00,9261145,5.674,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.441,µmol/L,10.13,°C,1029,hPa,Humid,35,0
12/19/20,12:34:01,9261156,5.69,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.376,µmol/L,10.145,°C,1029,hPa,Humid,35,0
12/19/20,12:34:02,9261164,5.707,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.186,µmol/L,10.139,°C,1029,hPa,Humid,35,0
12/19/20,12:34:03,9261169,5.723,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.283,µmol/L,10.141,°C,1029,hPa,Humid,35,0
12/19/20,12:34:04,9261179,5.74,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.328,µmol/L,10.138,°C,1029,hPa,Humid,35,0
12/19/20,12:34:05,9261186,5.757,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.33,µmol/L,10.138,°C,1029,hPa,Humid,35,0
12/19/20,12:34:06,9261195,5.774,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.22,µmol/L,10.151,°C,1029,hPa,Humid,35,0
12/19/20,12:34:07,9261199,5.79,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.293,µmol/L,10.132,°C,1029,hPa,Humid,35,0
12/19/20,12:34:08,9261207,5.807,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.236,µmol/L,10.136,°C,1029,hPa,Humid,35,0
12/19/20,12:34:09,9261217,5.824,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.202,µmol/L,10.148,°C,1029,hPa,Humid,35,0
12/19/20,12:34:10,9261227,5.841,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.291,µmol/L,10.145,°C,1029,hPa,Humid,35,0
12/19/20,12:34:11,9261232,5.857,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.204,µmol/L,10.137,°C,1029,hPa,Humid,35,0
12/19/20,12:34:12,9261238,5.873,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.148,µmol/L,10.133,°C,1029,hPa,Humid,35,0
12/19/20,12:34:13,9261252,5.89,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.159,µmol/L,10.145,°C,1029,hPa,Humid,35,0
12/19/20,12:34:14,9261258,5.907,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.186,µmol/L,10.144,°C,1029,hPa,Humid,35,0
12/19/20,12:34:15,9261263,5.923,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.227,µmol/L,10.14,°C,1029,hPa,Humid,35,0
12/19/20,12:34:16,9261273,5.94,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.328,µmol/L,10.13,°C,1029,hPa,Humid,35,0
12/19/20,12:34:17,9261283,5.957,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.357,µmol/L,10.14,°C,1029,hPa,Humid,35,0
12/19/20,12:34:18,9261291,5.974,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.07,µmol/L,10.153,°C,1030,hPa,Humid,35,0
12/19/20,12:34:19,9261299,5.997,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.874,µmol/L,10.166,°C,1029,hPa,Humid,35,0
12/19/20,12:34:20,9261302,6.007,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.058,µmol/L,10.152,°C,1029,hPa,Humid,35,0
12/19/20,12:34:21,9261314,6.024,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.109,µmol/L,10.148,°C,1029,hPa,Humid,35,0
12/19/20,12:34:22,9261322,6.04,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.134,µmol/L,10.148,°C,1029,hPa,Humid,35,0
12/19/20,12:34:23,9261331,6.057,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.148,µmol/L,10.151,°C,1029,hPa,Humid,35,0
12/19/20,12:34:24,9261340,6.074,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.196,µmol/L,10.148,°C,1029,hPa,Humid,35,0
12/19/20,12:34:25,9261343,6.09,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.388,µmol/L,10.139,°C,1029,hPa,Humid,35,0
12/19/20,12:34:26,9261356,6.121,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.234,µmol/L,10.139,°C,1029,hPa,Humid,35,0
12/19/20,12:34:27,9261368,6.126,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.099,µmol/L,10.152,°C,1029,hPa,Humid,35,0
12/19/20,12:34:28,9261378,6.153,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.144,µmol/L,10.157,°C,1029,hPa,Humid,35,0
12/19/20,12:34:29,9261383,6.157,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.178,µmol/L,10.145,°C,1029,hPa,Humid,35,0
12/19/20,12:34:30,9261388,6.18,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.112,µmol/L,10.145,°C,1029,hPa,Humid,35,0
12/19/20,12:34:31,9261395,6.191,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.164,µmol/L,10.137,°C,1029,hPa,Humid,35,0
12/19/20,12:34:32,9261404,6.207,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.29,µmol/L,10.137,°C,1029,hPa,Humid,35,0
12/19/20,12:34:33,9261408,6.224,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.206,µmol/L,10.134,°C,1029,hPa,Humid,35,0
12/19/20,12:34:34,9261415,6.24,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.053,µmol/L,10.152,°C,1029,hPa,Humid,35,0
12/19/20,12:34:35,9261427,6.257,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.251,µmol/L,10.134,°C,1029,hPa,Humid,35,0
12/19/20,12:34:36,9261433,6.274,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.205,µmol/L,10.134,°C,1029,hPa,Humid,35,0
12/19/20,12:34:37,9261441,6.29,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.053,µmol/L,10.147,°C,1029,hPa,Humid,35,0
12/19/20,12:34:38,9261446,6.322,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.006,µmol/L,10.155,°C,1029,hPa,Humid,35,0
12/19/20,12:34:39,9261460,6.324,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.962,µmol/L,10.155,°C,1029,hPa,Humid,35,0
12/19/20,12:34:40,9261464,6.34,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.037,µmol/L,10.146,°C,1029,hPa,Humid,35,0
12/19/20,12:34:41,9261476,6.357,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.099,µmol/L,10.147,°C,1029,hPa,Humid,35,0
12/19/20,12:34:42,9261484,6.374,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.953,µmol/L,10.149,°C,1029,hPa,Humid,35,0
12/19/20,12:34:43,9261491,6.396,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.789,µmol/L,10.155,°C,1029,hPa,Humid,35,0
12/19/20,12:34:44,9261497,6.407,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.961,µmol/L,10.163,°C,1029,hPa,Humid,35,0
12/19/20,12:34:45,9261506,6.423,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.127,µmol/L,10.151,°C,1029,hPa,Humid,35,0
12/19/20,12:34:46,9261514,6.44,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.22,µmol/L,10.135,°C,1029,hPa,Humid,35,0
12/19/20,12:34:47,9261522,6.457,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.149,µmol/L,10.154,°C,1029,hPa,Humid,35,0
12/19/20,12:34:48,9261532,6.474,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.906,µmol/L,10.147,°C,1029,hPa,Humid,35,0
12/19/20,12:34:48,9261535,6.49,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.053,µmol/L,10.158,°C,1029,hPa,Humid,35,0
12/19/20,12:34:50,9261543,6.507,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.028,µmol/L,10.153,°C,1029,hPa,Humid,35,0
12/19/20,12:34:51,9261554,6.524,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.065,µmol/L,10.141,°C,1029,hPa,Humid,35,0
12/19/20,12:34:52,9261564,6.54,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.114,µmol/L,10.15,°C,1029,hPa,Humid,35,0
12/19/20,12:34:53,9261572,6.557,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.212,µmol/L,10.139,°C,1029,hPa,Humid,35,0
12/19/20,12:34:54,9261578,6.573,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.352,µmol/L,10.13,°C,1029,hPa,Humid,35,0
12/19/20,12:34:55,9261584,6.59,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.201,µmol/L,10.137,°C,1029,hPa,Humid,35,0
12/19/20,12:34:56,9261594,6.607,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.959,µmol/L,10.14,°C,1029,hPa,Humid,35,0
12/19/20,12:34:57,9261602,6.624,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.963,µmol/L,10.171,°C,1029,hPa,Humid,35,0
12/19/20,12:34:58,9261608,6.64,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.903,µmol/L,10.155,°C,1029,hPa,Humid,35,0
12/19/20,12:34:59,9261617,6.657,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.082,µmol/L,10.162,°C,1029,hPa,Humid,35,0
12/19/20,12:35:00,9261626,6.674,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.979,µmol/L,10.148,°C,1029,hPa,Humid,35,0
12/19/20,12:35:01,9261636,6.691,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.965,µmol/L,10.15,°C,1029,hPa,Humid,35,0
12/19/20,12:35:02,9261641,6.707,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.907,µmol/L,10.162,°C,1029,hPa,Humid,35,0
12/19/20,12:35:03,9261651,6.723,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.046,µmol/L,10.148,°C,1029,hPa,Humid,35,0
12/19/20,12:35:04,9261658,6.74,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.104,µmol/L,10.144,°C,1029,hPa,Humid,35,0
12/19/20,12:35:05,9261667,6.757,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.892,µmol/L,10.153,°C,1029,hPa,Humid,35,0
12/19/20,12:35:06,9261676,6.774,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.862,µmol/L,10.157,°C,1029,hPa,Humid,35,0
12/19/20,12:35:07,9261678,6.79,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.956,µmol/L,10.154,°C,1029,hPa,Humid,35,0
12/19/20,12:35:08,9261690,6.807,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.076,µmol/L,10.155,°C,1029,hPa,Humid,35,0
12/19/20,12:35:09,9261698,6.824,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.971,µmol/L,10.136,°C,1029,hPa,Humid,35,0
12/19/20,12:35:10,9261706,6.841,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.054,µmol/L,10.152,°C,1029,hPa,Humid,35,0
12/19/20,12:35:11,9261709,6.857,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.076,µmol/L,10.152,°C,1029,hPa,Humid,35,0
12/19/20,12:35:12,9261719,6.874,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.862,µmol/L,10.152,°C,1029,hPa,Humid,35,0
12/19/20,12:35:13,9261730,6.89,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.021,µmol/L,10.159,°C,1029,hPa,Humid,35,0
12/19/20,12:35:14,9261738,6.907,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.919,µmol/L,10.148,°C,1029,hPa,Humid,35,0
12/19/20,12:35:15,9261742,6.923,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.123,µmol/L,10.139,°C,1029,hPa,Humid,35,0
12/19/20,12:35:16,9261752,6.94,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.882,µmol/L,10.157,°C,1029,hPa,Humid,35,0
12/19/20,12:35:17,9261764,6.957,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.818,µmol/L,10.157,°C,1029,hPa,Humid,35,0
12/19/20,12:35:18,9261767,6.974,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.786,µmol/L,10.166,°C,1029,hPa,Humid,35,0
12/19/20,12:35:19,9261774,6.99,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.999,µmol/L,10.146,°C,1029,hPa,Humid,35,0
12/19/20,12:35:20,9261782,7.007,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.074,µmol/L,10.15,°C,1029,hPa,Humid,35,0
12/19/20,12:35:21,9261791,7.024,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.069,µmol/L,10.153,°C,1029,hPa,Humid,35,0
12/19/20,12:35:22,9261799,7.041,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.874,µmol/L,10.158,°C,1029,hPa,Humid,35,0
12/19/20,12:35:23,9261808,7.057,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.943,µmol/L,10.158,°C,1029,hPa,Humid,35,0
12/19/20,12:35:24,9261813,7.073,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.038,µmol/L,10.149,°C,1029,hPa,Humid,35,0
12/19/20,12:35:25,9261824,7.09,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.006,µmol/L,10.15,°C,1029,hPa,Humid,35,0
12/19/20,12:35:26,9261831,7.107,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.936,µmol/L,10.156,°C,1029,hPa,Humid,35,0
12/19/20,12:35:27,9261837,7.123,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.061,µmol/L,10.141,°C,1029,hPa,Humid,35,0
12/19/20,12:35:28,9261847,7.14,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.011,µmol/L,10.137,°C,1029,hPa,Humid,35,0
12/19/20,12:35:29,9261854,7.157,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.024,µmol/L,10.151,°C,1029,hPa,Humid,35,0
12/19/20,12:35:30,9261863,7.174,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.194,µmol/L,10.143,°C,1029,hPa,Humid,35,0
12/19/20,12:35:31,9261876,7.191,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.09,µmol/L,10.151,°C,1029,hPa,Humid,35,0
12/19/20,12:35:32,9261879,7.207,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.99,µmol/L,10.142,°C,1029,hPa,Humid,35,0
12/19/20,12:35:33,9261886,7.223,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.087,µmol/L,10.143,°C,1029,hPa,Humid,35,0
12/19/20,12:35:34,9261894,7.24,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.949,µmol/L,10.152,°C,1029,hPa,Humid,35,0
12/19/20,12:35:35,9261904,7.257,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.041,µmol/L,10.143,°C,1029,hPa,Humid,35,0
12/19/20,12:35:36,9261914,7.274,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.986,µmol/L,10.16,°C,1029,hPa,Humid,35,0
12/19/20,12:35:37,9261917,7.29,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.841,µmol/L,10.162,°C,1029,hPa,Humid,35,0
12/19/20,12:35:38,9261927,7.307,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.073,µmol/L,10.15,°C,1029,hPa,Humid,35,0
12/19/20,12:35:39,9261936,7.324,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.94,µmol/L,10.14,°C,1029,hPa,Humid,35,0
12/19/20,12:35:40,9261944,7.341,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.087,µmol/L,10.146,°C,1029,hPa,Humid,35,0
12/19/20,12:35:41,9261953,7.357,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.961,µmol/L,10.15,°C,1029,hPa,Humid,35,0
12/19/20,12:35:42,9261959,7.373,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.705,µmol/L,10.168,°C,1029,hPa,Humid,35,0
12/19/20,12:35:43,9261967,7.39,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.886,µmol/L,10.164,°C,1029,hPa,Humid,35,0
12/19/20,12:35:44,9261975,7.407,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.96,µmol/L,10.153,°C,1029,hPa,Humid,35,0
12/19/20,12:35:45,9261984,7.424,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.79,µmol/L,10.155,°C,1029,hPa,Humid,35,0
12/19/20,12:35:46,9261990,7.44,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.126,µmol/L,10.157,°C,1029,hPa,Humid,35,0
12/19/20,12:35:47,9261999,7.457,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.9,µmol/L,10.16,°C,1029,hPa,Humid,35,0
12/19/20,12:35:48,9262007,7.474,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.05,µmol/L,10.142,°C,1029,hPa,Humid,35,0
12/19/20,12:35:49,9262013,7.491,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.101,µmol/L,10.144,°C,1029,hPa,Humid,35,0
12/19/20,12:35:50,9262021,7.507,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.011,µmol/L,10.15,°C,1029,hPa,Humid,35,0
12/19/20,12:35:51,9262030,7.523,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.98,µmol/L,10.156,°C,1029,hPa,Humid,35,0
12/19/20,12:35:52,9262038,7.54,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.067,µmol/L,10.156,°C,1029,hPa,Humid,35,0
12/19/20,12:35:53,9262048,7.557,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,260.011,µmol/L,10.142,°C,1029,hPa,Humid,35,0
12/19/20,12:35:54,9262056,7.574,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.907,µmol/L,10.146,°C,1029,hPa,Humid,35,0
12/19/20,12:35:55,9262065,7.591,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.783,µmol/L,10.164,°C,1029,hPa,Humid,35,0
12/19/20,12:35:56,9262070,7.607,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.648,µmol/L,10.164,°C,1029,hPa,Humid,35,0
12/19/20,12:35:57,9262078,7.623,SABD0000000001 (OXY-10 ST),6,OXY-CH6 (PSt7-10),19/12/20 11:19:05,default,259.891,µmol/L,10.156,°C,1029,hPa,Humid,35,0
